Version,Set,Item1,Item2,Item3,Item4,Item5
278,3,29,2,19,7,10
278,4,21,38,28,39,22
278,5,30,9,23,31,14
278,6,16,13,1,11,6
278,7,40,4,35,8,18
278,8,34,32,36,10,25
278,9,23,29,33,24,17
278,10,1,26,38,21,20
278,11,6,7,30,18,27
278,12,24,3,14,35,13
278,13,22,15,4,16,26
278,14,12,25,32,33,38
278,15,27,11,5,40,9
278,16,31,20,37,35,19
278,17,39,24,30,28,8
278,18,17,12,2,36,13
279,1,38,18,14,19,6
279,2,3,28,39,26,11
279,3,33,20,17,5,1
279,4,15,10,9,30,35
279,5,29,22,40,32,37
279,6,25,14,12,7,34
279,7,16,31,27,2,33
279,8,38,8,3,26,4
279,9,10,30,24,1,21
279,10,23,13,17,14,28
279,11,36,35,11,6,31
279,12,5,40,39,22,7
279,13,25,16,37,8,24
279,14,19,4,15,9,13
279,15,11,21,36,32,18
279,16,20,27,23,12,2
279,17,10,39,29,34,28
279,18,18,1,13,40,25
280,1,19,17,40,29,36
280,2,30,33,14,10,16
280,3,34,18,22,27,26
280,4,39,9,6,12,32
280,5,1,7,20,4,24
280,6,13,8,28,25,23
280,7,35,15,21,5,31
280,8,3,38,2,37,11
280,9,26,29,1,9,16
280,10,28,6,10,17,22
280,11,40,34,15,33,8
280,12,25,23,38,19,35
280,13,4,3,18,36,7
280,14,32,24,31,27,14
280,15,5,37,30,13,12
280,16,20,11,25,39,21
280,17,2,9,33,18,10
280,18,17,35,8,7,32
281,1,8,13,21,14,27
281,2,19,1,37,33,28
281,3,23,30,4,34,11
281,4,17,5,18,16,39
281,5,40,12,10,20,3
281,6,24,31,29,15,38
281,7,9,25,35,22,36
281,8,32,19,26,13,30
281,9,31,5,1,8,10
281,10,6,26,7,21,2
281,11,37,20,9,18,17
281,12,25,29,27,4,5
281,13,14,32,3,1,15
281,14,6,38,36,23,40
281,15,12,22,24,11,33
281,16,2,30,8,35,39
281,17,10,37,15,27,7
281,18,31,28,16,6,34
282,1,36,10,26,37,4
282,2,21,24,6,5,14
282,3,9,2,34,38,29
282,4,35,16,28,3,30
282,5,13,15,20,33,22
282,6,7,40,23,39,1
282,7,26,11,17,25,31
282,8,34,21,12,8,37
282,9,5,27,38,32,3
282,10,39,19,13,24,36
282,11,30,18,25,15,33
282,12,28,23,22,10,21
282,13,12,6,35,4,29
282,14,7,32,31,20,16
282,15,27,17,1,30,40
282,16,14,11,37,23,9
282,17,22,26,5,2,35
282,18,16,18,19,12,8
283,1,31,12,28,9,26
283,2,14,39,29,16,15
283,3,33,19,7,21,11
283,4,24,22,18,40,38
283,5,32,34,5,28,27
283,6,10,3,13,31,23
283,7,37,4,33,39,6
283,8,34,36,16,1,35
283,9,8,9,17,29,24
283,10,30,7,38,14,12
283,11,11,4,40,28,2
283,12,22,1,3,25,19
283,13,36,8,6,20,15
283,14,29,33,32,23,26
283,15,18,34,10,31,5
283,16,9,21,16,36,30
283,17,37,14,2,17,25
283,18,13,35,27,26,20
284,1,40,8,31,2,29
284,2,19,17,11,38,15
284,3,5,30,25,6,20
284,4,29,28,7,13,37
284,5,35,10,32,9,4
284,6,17,40,24,21,16
284,7,39,31,22,3,27
284,8,12,23,8,18,7
284,9,20,2,14,36,28
284,10,26,6,33,34,40
284,11,27,25,9,10,19
284,12,24,5,4,13,12
284,13,15,26,11,21,18
284,14,2,38,23,16,1
284,15,37,20,30,32,22
284,16,3,29,34,19,8
284,17,4,31,21,25,33
284,18,1,14,35,36,39
285,1,25,24,15,32,2
285,2,6,22,8,11,9
285,3,21,3,12,35,17
285,4,29,36,27,1,13
285,5,5,7,38,26,14
285,6,16,10,20,33,40
285,7,28,15,34,30,4
285,8,23,37,19,18,39
285,9,11,13,3,40,31
285,10,38,1,6,17,32
285,11,7,16,14,22,25
285,12,30,39,2,26,34
285,13,35,28,24,37,5
285,14,31,19,20,29,6
285,15,4,27,10,12,11
285,16,33,23,36,9,3
285,17,18,13,39,21,38
285,18,8,20,26,1,24
286,1,40,37,25,34,38
286,2,17,29,18,30,11
286,3,28,27,33,35,8
286,4,3,26,37,15,36
286,5,6,2,7,10,13
286,6,12,32,40,39,19
286,7,15,5,22,23,16
286,8,34,14,4,20,17
286,9,21,3,9,7,28
286,10,1,30,18,15,31
286,11,11,6,16,35,13
286,12,39,24,23,27,17
286,13,19,4,2,8,33
286,14,22,36,12,29,25
286,15,14,7,35,40,18
286,16,9,38,31,24,1
286,17,32,21,19,26,10
286,18,36,39,5,11,20
287,1,16,25,26,6,12
287,2,33,11,1,34,7
287,3,8,28,17,36,32
287,4,38,30,22,19,35
287,5,27,40,21,2,37
287,6,5,12,23,31,29
287,7,10,34,36,24,14
287,8,15,13,39,33,9
287,9,18,16,38,28,4
287,10,20,24,10,3,23
287,11,2,12,1,37,22
287,12,19,17,15,7,31
287,13,40,9,30,3,5
287,14,13,35,32,22,34
287,15,38,33,27,14,6
287,16,26,20,28,25,39
287,17,30,8,29,4,21
287,18,32,18,11,2,3
288,1,23,21,6,40,15
288,2,14,11,29,24,7
288,3,36,12,13,32,30
288,4,25,39,4,33,2
288,5,17,22,5,8,10
288,6,35,9,34,23,26
288,7,20,28,19,18,24
288,8,37,27,3,16,14
288,9,7,33,12,5,1
288,10,23,31,36,38,30
288,11,39,37,8,10,6
288,12,1,15,28,17,25
288,13,13,18,20,22,9
288,14,16,2,29,34,3
288,15,27,4,17,26,38
288,16,11,19,35,5,40
288,17,24,32,31,6,21
288,18,4,16,37,7,9
289,1,28,14,33,30,10
289,2,15,40,9,39,27
289,3,3,25,38,13,8
289,4,16,19,26,12,32
289,5,22,2,24,36,7
289,6,34,20,11,31,37
289,7,29,35,21,17,23
289,8,6,1,14,5,18
289,9,24,3,15,19,4
289,10,31,40,39,16,13
289,11,10,38,7,25,35
289,12,26,23,30,37,1
289,13,33,5,21,22,36
289,14,12,29,27,18,34
289,15,9,17,2,28,6
289,16,8,15,32,4,20
289,17,11,26,14,39,22
289,18,18,37,13,24,33
290,1,14,18,4,32,23
290,2,1,5,28,19,13
290,3,38,34,15,9,22
290,4,31,7,8,27,26
290,5,23,36,25,11,16
290,6,24,6,37,35,29
290,7,3,17,39,20,30
290,8,21,32,33,38,28
290,9,36,8,10,40,18
290,10,27,9,11,1,24
290,11,2,21,16,15,19
290,12,35,20,12,3,33
290,13,6,30,34,7,25
290,14,39,29,13,4,5
290,15,21,22,31,37,17
290,16,2,10,40,14,12
290,17,34,1,19,35,39
290,18,18,33,26,23,31
291,1,28,35,4,31,15
291,2,32,11,25,30,40
291,3,17,13,26,10,36
291,4,37,38,5,8,16
291,5,20,14,9,21,29
291,6,22,6,23,15,27
291,7,31,25,35,2,18
291,8,7,36,3,28,19
291,9,33,16,17,12,39
291,10,1,37,32,14,8
291,11,10,15,38,29,11
291,12,25,26,24,6,3
291,13,12,34,18,27,21
291,14,19,23,20,30,2
291,15,9,39,7,5,32
291,16,4,3,22,1,40
291,17,13,33,34,17,14
291,18,30,24,36,16,27
292,1,5,26,33,29,2
292,2,24,8,11,9,12
292,3,3,14,15,39,38
292,4,17,7,27,40,20
292,5,29,23,32,28,22
292,6,35,10,30,18,16
292,7,15,12,6,4,36
292,8,40,24,28,34,5
292,9,10,31,21,25,14
292,10,37,36,19,38,9
292,11,29,2,40,13,1
292,12,33,32,3,23,35
292,13,22,27,6,12,28
292,14,9,25,7,15,5
292,15,21,13,16,20,34
292,16,17,30,1,11,31
292,17,26,19,2,8,14
292,18,18,4,39,6,37
293,1,34,22,3,14,11
293,2,38,28,18,20,1
293,3,25,39,29,33,10
293,4,12,21,37,7,23
293,5,2,15,30,5,27
293,6,11,35,8,13,6
293,7,16,9,31,32,20
293,8,19,7,17,10,24
293,9,4,40,36,26,25
293,10,39,11,2,38,21
293,11,30,31,14,19,12
293,12,36,29,1,27,35
293,13,6,16,5,17,15
293,14,7,18,2,22,4
293,15,23,33,40,9,8
293,16,28,3,13,37,26
293,17,32,38,39,24,34
293,18,14,17,35,20,4
294,1,23,27,4,11,10
294,2,5,21,8,3,30
294,3,26,38,33,16,7
294,4,40,37,20,15,29
294,5,12,1,17,18,32
294,6,25,6,9,34,19
294,7,13,10,24,2,22
294,8,8,39,36,31,28
294,9,27,23,16,25,20
294,10,26,5,18,35,24
294,11,32,15,14,36,13
294,12,9,4,21,1,28
294,13,39,34,22,2,17
294,14,14,35,12,40,38
294,15,29,6,31,7,3
294,16,37,11,19,30,33
294,17,20,26,10,12,15
294,18,8,1,23,16,34
295,1,20,3,18,22,8
295,2,13,9,2,31,12
295,3,27,32,37,7,39
295,4,21,25,17,36,38
295,5,28,10,5,16,11
295,6,1,19,6,14,23
295,7,33,15,34,8,24
295,8,22,30,26,40,29
295,9,4,31,38,27,13
295,10,11,7,15,12,35
295,11,3,32,10,6,2
295,12,19,14,25,29,18
295,13,30,17,23,39,9
295,14,35,5,34,36,37
295,15,24,40,25,21,28
295,16,22,4,16,19,31
295,17,6,20,30,38,33
295,18,5,26,1,11,32
296,1,2,13,5,23,25
296,2,18,1,15,9,10
296,3,11,8,7,20,19
296,4,36,29,22,33,38
296,5,3,27,37,28,17
296,6,25,24,12,1,39
296,7,10,34,4,21,5
296,8,7,30,13,6,40
296,9,20,2,35,31,33
296,10,16,12,28,29,3
296,11,14,35,9,26,21
296,12,40,8,32,27,25
296,13,23,13,19,10,37
296,14,2,16,24,4,30
296,15,15,18,11,36,26
296,16,7,28,31,34,14
296,17,38,17,29,32,5
296,18,39,22,23,24,6
297,1,24,37,33,15,17
297,2,26,27,40,19,21
297,3,18,31,38,23,5
297,4,1,4,13,3,35
297,5,8,30,28,2,36
297,6,12,10,20,22,7
297,7,29,25,9,32,37
297,8,6,19,14,5,39
297,9,34,11,16,13,21
297,10,31,36,27,3,24
297,11,10,38,30,26,1
297,12,35,2,29,39,12
297,13,16,33,32,18,6
297,14,28,14,40,11,9
297,15,4,34,7,17,23
297,16,15,22,8,25,20
297,17,21,39,3,30,18
297,18,31,40,10,37,6
298,1,20,36,14,17,2
298,2,27,37,22,38,11
298,3,9,12,26,34,31
298,4,15,16,1,7,3
298,5,33,19,21,35,10
298,6,36,23,39,4,40
298,7,27,28,25,5,30
298,8,13,24,18,8,29
298,9,38,2,6,9,32
298,10,37,21,36,1,12
298,11,28,7,39,35,26
298,12,17,3,11,33,25
298,13,40,23,24,14,16
298,14,34,6,20,29,4
298,15,30,32,22,13,19
298,16,9,18,27,10,8
298,17,5,29,26,31,15
298,18,40,13,38,33,7
299,1,2,21,32,27,7
299,2,17,16,13,26,22
299,3,35,15,40,38,19
299,4,3,5,4,14,33
299,5,30,36,7,24,9
299,6,25,18,2,37,34
299,7,8,1,6,21,27
299,8,32,20,31,39,11
299,9,19,28,17,18,40
299,10,38,9,10,16,3
299,11,24,22,21,23,35
299,12,37,5,12,13,20
299,13,32,4,30,8,14
299,14,1,6,29,11,36
299,15,34,27,19,15,39
299,16,22,17,35,9,33
299,17,26,31,25,37,4
299,18,29,10,12,28,23
300,1,12,38,19,8,24
300,2,33,2,28,36,15
300,3,39,17,16,10,31
300,4,7,34,20,40,1
300,5,21,9,5,19,29
300,6,11,3,23,2,26
300,7,6,12,35,17,27
300,8,36,8,7,18,16
300,9,14,25,37,1,30
300,10,23,20,15,32,21
300,11,18,28,34,3,38
300,12,5,39,1,22,8
300,13,4,24,35,30,12
300,14,13,14,27,20,29
300,15,32,10,36,28,34
300,16,31,33,40,3,22
300,17,16,26,24,6,37
300,18,4,11,9,25,13
