respondent_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
295,2.543523,2.432492,2.512074,2.459342,2.460976,2.510888,2.504589,2.622821,2.610887,2.494524,2.468100,2.502156,2.499323,2.517048,2.512802,2.527360,2.519066,2.335405,2.386872,2.411432,2.605159,2.568193,2.462335,2.589964,2.526530,2.513782,2.520111,2.524208,2.526807,2.425207,2.331354,2.435409,2.447621,2.634853,2.503825,2.644765,2.574599,2.335591,2.530664,2.467342
296,2.518021,2.551174,2.435537,2.406703,2.568229,2.680825,2.468249,2.430566,2.474396,2.565084,2.500630,2.480321,2.564067,2.608329,2.446301,2.705720,2.496360,2.469224,2.452589,2.624614,2.411159,2.191918,2.616134,2.533122,2.450740,2.536733,2.554483,2.477199,2.418728,2.491531,2.532594,2.545826,2.546134,2.466863,2.279554,2.685365,2.432480,2.540889,2.529198,2.312412
297,2.611603,2.502494,2.559880,2.541665,2.630985,2.545477,2.568919,2.371832,2.570385,2.536486,2.582588,2.506759,2.475182,2.361523,2.481228,2.483362,2.301217,2.359987,2.602200,2.481805,2.711374,2.442585,2.486949,2.532280,2.563104,2.475768,2.484958,2.556218,2.348408,2.550807,2.501777,2.410539,2.420505,2.469229,2.429044,2.476110,2.510915,2.446704,2.630452,2.476697
299,2.378507,2.455734,2.676777,2.395086,2.418712,2.532340,2.610473,2.701051,2.506050,2.386084,2.413646,2.618304,2.482976,2.500996,2.610789,2.517750,2.525052,2.478858,2.647399,2.498562,2.579712,2.577415,2.631882,2.485228,2.527505,2.535481,2.307279,2.312659,2.267728,2.528830,2.533231,2.501242,2.580147,2.296259,2.507165,2.424062,2.461028,2.497150,2.515536,2.575313
300,2.561494,2.673039,2.523374,2.464127,2.464413,2.468434,2.522610,2.593266,2.427754,2.560985,2.350200,2.385520,2.533162,2.452883,2.572584,2.531586,2.431580,2.397168,2.540390,2.405395,2.556306,2.554941,2.621408,2.545680,2.378035,2.492362,2.485282,2.604834,2.346201,2.548595,2.494961,2.493504,2.739783,2.421316,2.415379,2.623450,2.512686,2.657633,2.285929,2.361748
301,2.472099,2.430962,2.559277,2.414780,2.284728,2.486866,2.628400,2.605922,2.579128,2.403022,2.543592,2.501763,2.522033,2.592459,2.381939,2.588911,2.476764,2.533035,2.642405,2.529490,2.426674,2.554132,2.406224,2.484569,2.490601,2.553510,2.369894,2.468802,2.498235,2.627002,2.489282,2.534583,2.448086,2.497750,2.521691,2.451699,2.384962,2.495807,2.612181,2.506743
302,2.539188,2.619837,2.513633,2.486617,2.603905,2.387915,2.542535,2.493331,2.487405,2.585275,2.463777,2.555582,2.367313,2.496344,2.536934,2.722859,2.335035,2.430133,2.527212,2.512833,2.417237,2.460391,2.468024,2.504780,2.508246,2.536704,2.316787,2.548558,2.278436,2.454363,2.493177,2.546645,2.571313,2.495164,2.645240,2.575752,2.436394,2.615737,2.508310,2.411079
303,2.489232,2.421484,2.656590,2.637786,2.550928,2.479279,2.511950,2.418658,2.332577,2.505333,2.507286,2.634020,2.377583,2.615375,2.331900,2.492198,2.501532,2.554647,2.448375,2.500598,2.484271,2.575321,2.581269,2.584592,2.402913,2.558108,2.458654,2.542438,2.349080,2.417937,2.533277,2.563791,2.545779,2.619718,2.500270,2.464396,2.448859,2.429518,2.415625,2.556853
304,2.486438,2.522440,2.545980,2.478804,2.514844,2.503360,2.627553,2.597267,2.512118,2.472046,2.561316,2.438302,2.501298,2.483412,2.425508,2.627157,2.500643,2.558116,2.571020,2.579419,2.567044,2.457295,2.438213,2.419746,2.496583,2.468583,2.410106,2.580685,2.463515,2.577258,2.482846,2.454527,2.440362,2.432755,2.459492,2.300708,2.627296,2.451924,2.501043,2.462980
305,2.550026,2.636577,2.586014,2.559801,2.701640,2.473673,2.435378,2.508496,2.459158,2.574793,2.488274,2.380027,2.322862,2.466121,2.418514,2.549076,2.403348,2.489560,2.483056,2.473108,2.460365,2.522733,2.498815,2.637078,2.386024,2.414009,2.430752,2.462527,2.677356,2.569661,2.564264,2.500708,2.391279,2.493538,2.565410,2.588765,2.403132,2.386014,2.661445,2.426624
306,2.477455,2.624425,2.588808,2.566704,2.832455,2.446111,2.533816,2.527373,2.642731,2.678663,2.473721,2.537769,2.468580,2.547697,2.567646,2.406441,2.673997,2.405101,2.509527,2.358540,2.427424,2.558760,2.505754,2.580487,2.409976,2.445031,2.544197,2.526252,2.324269,2.411390,2.552574,2.533989,2.419316,2.358539,2.575418,2.311786,2.354285,2.447698,2.443515,2.401778
307,2.614085,2.472077,2.518714,2.587492,2.704287,2.597375,2.540990,2.545257,2.568339,2.444843,2.552835,2.384697,2.558979,2.672206,2.451825,2.448490,2.345806,2.557987,2.587501,2.544349,2.390977,2.566486,2.710188,2.425131,2.612899,2.486577,2.512624,2.476968,2.554757,2.484669,2.469534,2.363448,2.537256,2.537665,2.288973,2.283684,2.390896,2.443345,2.438432,2.327357
308,2.546915,2.547023,2.564270,2.479672,2.522972,2.435738,2.786335,2.547993,2.421919,2.459214,2.470269,2.661649,2.531663,2.526013,2.596385,2.545604,2.346636,2.373431,2.328767,2.478131,2.435171,2.662000,2.391850,2.541890,2.361221,2.359924,2.463116,2.520534,2.403529,2.554758,2.430850,2.412760,2.634004,2.447379,2.499306,2.458522,2.620947,2.577561,2.433000,2.621081
309,2.347670,2.462354,2.603284,2.565559,2.573016,2.465412,2.513574,2.538311,2.523436,2.527674,2.571262,2.643989,2.525314,2.485743,2.340199,2.614286,2.489446,2.349191,2.443561,2.551339,2.361300,2.508002,2.555103,2.586595,2.622770,2.464205,2.453633,2.429473,2.554818,2.650308,2.475637,2.526038,2.245205,2.444674,2.518591,2.512876,2.583198,2.583914,2.428871,2.360169
310,2.602538,2.480864,2.432042,2.432762,2.550212,2.424278,2.563951,2.449020,2.532881,2.533069,2.470117,2.482615,2.477462,2.291564,2.281782,2.490904,2.392933,2.611541,2.457136,2.422240,2.367132,2.669627,2.374332,2.513466,2.459583,2.421589,2.556638,2.521967,2.527873,2.419935,2.634441,2.479259,2.675822,2.621400,2.560056,2.530185,2.632138,2.621378,2.573849,2.459418
311,2.494289,2.433412,2.412457,2.625539,2.526458,2.527685,2.534440,2.517027,2.531231,2.473015,2.472866,2.544280,2.512123,2.566697,2.544487,2.603730,2.522768,2.544067,2.555311,2.468871,2.554303,2.488636,2.381011,2.501212,2.336351,2.509057,2.446202,2.404115,2.630651,2.449222,2.452341,2.476935,2.526336,2.413495,2.503055,2.468387,2.511382,2.414950,2.546353,2.575259
312,2.485884,2.784206,2.488445,2.402507,2.448438,2.486770,2.598772,2.457963,2.666284,2.400588,2.486472,2.447856,2.582570,2.585802,2.622824,2.645411,2.508296,2.511458,2.265555,2.528828,2.553501,2.547242,2.470783,2.507515,2.518507,2.629325,2.289196,2.540055,2.476665,2.495030,2.428799,2.390640,2.535675,2.456073,2.436094,2.354194,2.501763,2.545852,2.437841,2.480319
313,2.542096,2.472101,2.377966,2.478601,2.525953,2.406329,2.679388,2.567479,2.657363,2.500784,2.472670,2.650591,2.391471,2.194672,2.547448,2.424516,2.463299,2.421786,2.408318,2.582741,2.465353,2.617776,2.518550,2.448319,2.525059,2.505545,2.524134,2.465997,2.343171,2.568683,2.379349,2.372469,2.687960,2.455289,2.429439,2.494133,2.526952,2.743263,2.475828,2.687159
314,2.500882,2.360421,2.478769,2.481853,2.547016,2.467640,2.410528,2.610023,2.514604,2.436725,2.375547,2.529878,2.604911,2.478982,2.660226,2.618173,2.558959,2.309944,2.394652,2.527332,2.465452,2.513216,2.339178,2.557696,2.481325,2.568781,2.352462,2.496251,2.505656,2.342972,2.515280,2.738802,2.562868,2.339444,2.533859,2.498599,2.646382,2.441073,2.699588,2.534050
315,2.438260,2.490613,2.666846,2.425662,2.714598,2.528440,2.501128,2.487257,2.625966,2.558928,2.483158,2.456103,2.852578,2.478593,2.575585,2.488657,2.433467,2.366628,2.415490,2.277888,2.375889,2.414534,2.392047,2.408417,2.373015,2.398680,2.339877,2.578777,2.649593,2.555317,2.588973,2.576821,2.492784,2.648213,2.525365,2.469945,2.567676,2.384383,2.389890,2.603957
316,2.463650,2.440041,2.466507,2.505185,2.684426,2.540249,2.459113,2.643820,2.449104,2.436707,2.493577,2.515536,2.480693,2.431577,2.480231,2.622868,2.427322,2.476617,2.577386,2.603921,2.576640,2.564168,2.382412,2.571574,2.518448,2.408590,2.409504,2.388798,2.516167,2.331133,2.472094,2.576647,2.538613,2.583875,2.625116,2.471435,2.587967,2.489568,2.393772,2.394951
317,2.519949,2.441201,2.327045,2.588499,2.351187,2.475075,2.329326,2.491734,2.416864,2.554731,2.459625,2.577164,2.426364,2.571881,2.602710,2.390343,2.508371,2.459157,2.457692,2.468135,2.355569,2.518376,2.625275,2.559280,2.477891,2.698828,2.612326,2.410699,2.516232,2.517713,2.497272,2.732638,2.442668,2.573626,2.428753,2.482845,2.496381,2.643027,2.578689,2.414860
318,2.294087,2.475389,2.503650,2.541933,2.507335,2.486629,2.473422,2.632110,2.581850,2.591998,2.369341,2.392089,2.366155,2.485343,2.593490,2.500498,2.464024,2.349593,2.618109,2.463180,2.554818,2.482799,2.450446,2.691403,2.562994,2.485233,2.403417,2.589914,2.518112,2.545418,2.646638,2.478840,2.591935,2.469348,2.496478,2.487738,2.483428,2.382317,2.514440,2.474062
320,2.476950,2.447592,2.549353,2.470580,2.610781,2.433774,2.626155,2.547887,2.520421,2.544110,2.515131,2.449221,2.583890,2.483369,2.475642,2.625490,2.533983,2.424644,2.550818,2.368390,2.306038,2.427356,2.511292,2.495927,2.496108,2.402580,2.435658,2.550052,2.440693,2.449004,2.558076,2.513518,2.394881,2.449176,2.392076,2.593638,2.499905,2.722151,2.507311,2.616380
321,2.371013,2.369791,2.673837,2.556363,2.452097,2.331352,2.325557,2.564031,2.558493,2.463545,2.558965,2.439542,2.638222,2.553174,2.636919,2.359009,2.544068,2.776154,2.513388,2.406230,2.443113,2.375641,2.629654,2.659929,2.483471,2.484371,2.532930,2.588652,2.529401,2.264483,2.684959,2.495814,2.470028,2.340063,2.525361,2.485608,2.544204,2.593725,2.500522,2.276320
322,2.472220,2.666850,2.670574,2.468067,2.482820,2.475302,2.426092,2.272679,2.290862,2.494296,2.576933,2.415538,2.576708,2.643087,2.474207,2.461265,2.471205,2.562492,2.467854,2.466759,2.523919,2.538101,2.507202,2.595085,2.545805,2.529363,2.380593,2.513878,2.609097,2.595834,2.458745,2.453865,2.560747,2.332809,2.451806,2.465758,2.662163,2.475234,2.482320,2.481870
324,2.646112,2.537400,2.511707,2.473873,2.462127,2.760565,2.479216,2.496174,2.461121,2.568267,2.454812,2.483717,2.507211,2.627840,2.412132,2.515425,2.415801,2.466697,2.610814,2.555621,2.360925,2.359260,2.523078,2.382317,2.441683,2.297822,2.640479,2.610767,2.584006,2.510335,2.449424,2.528798,2.350337,2.599006,2.403633,2.603657,2.364851,2.471901,2.609700,2.461391
325,2.582715,2.397501,2.490700,2.662540,2.426293,2.535783,2.660540,2.505415,2.612586,2.607649,2.543260,2.394530,2.439377,2.398726,2.476745,2.559308,2.596528,2.513702,2.642944,2.494476,2.471044,2.461005,2.306426,2.462722,2.394309,2.604828,2.614766,2.480194,2.345362,2.439194,2.614874,2.542233,2.444516,2.411381,2.366969,2.487080,2.596968,2.586862,2.396181,2.431770
326,2.439336,2.610278,2.421056,2.488414,2.377463,2.518334,2.501993,2.705666,2.373408,2.513269,2.643924,2.615000,2.470686,2.512193,2.560330,2.560840,2.376259,2.524791,2.466909,2.469264,2.529628,2.452720,2.573649,2.537918,2.544911,2.412892,2.571185,2.548779,2.434695,2.680363,2.509590,2.518823,2.528683,2.430124,2.417517,2.494366,2.422634,2.470071,2.422838,2.349201
328,2.414429,2.559694,2.485651,2.315774,2.461032,2.633262,2.430617,2.365776,2.489415,2.424886,2.457914,2.294554,2.340642,2.469718,2.590719,2.574526,2.531429,2.585577,2.697811,2.558233,2.634899,2.677746,2.503321,2.494281,2.681624,2.452159,2.511829,2.700414,2.543072,2.378217,2.506686,2.479287,2.540819,2.466059,2.457346,2.337040,2.444816,2.569303,2.420686,2.518735
329,2.546352,2.363603,2.591157,2.497760,2.507392,2.580715,2.485787,2.639864,2.556052,2.277968,2.539756,2.426653,2.409678,2.462271,2.482633,2.405817,2.377522,2.561184,2.475116,2.513569,2.396037,2.508115,2.578017,2.522778,2.531257,2.414029,2.635178,2.621992,2.426289,2.369870,2.715796,2.566529,2.473484,2.526011,2.399013,2.639796,2.631564,2.452660,2.434565,2.456172
331,2.415906,2.688275,2.426459,2.477411,2.711608,2.631279,2.466855,2.462954,2.550533,2.508084,2.669689,2.472471,2.584158,2.452801,2.380592,2.466807,2.618975,2.482178,2.546166,2.504537,2.370173,2.206500,2.598223,2.386565,2.424801,2.632835,2.538923,2.482606,2.630755,2.407585,2.464625,2.454948,2.411770,2.492075,2.587632,2.521921,2.388193,2.527989,2.442638,2.511506
332,2.559245,2.580303,2.422249,2.308211,2.622811,2.463943,2.484547,2.484672,2.582647,2.546262,2.442649,2.405999,2.429077,2.542998,2.405215,2.633605,2.488739,2.608164,2.581663,2.394781,2.590863,2.427071,2.587318,2.534876,2.378776,2.399643,2.615417,2.625405,2.356275,2.556433,2.377488,2.374763,2.484012,2.489341,2.373922,2.552890,2.624877,2.529671,2.640810,2.492369
333,2.551950,2.430578,2.524667,2.418257,2.736970,2.558967,2.443484,2.536968,2.424078,2.412663,2.622770,2.674025,2.443288,2.607225,2.587465,2.560708,2.374593,2.380110,2.655126,2.429692,2.428836,2.405866,2.513620,2.513749,2.604695,2.483343,2.481380,2.440618,2.615334,2.463165,2.397152,2.516648,2.218105,2.353762,2.401165,2.406705,2.616566,2.612042,2.617134,2.536530
334,2.373651,2.632036,2.339751,2.523578,2.479987,2.447771,2.598750,2.477004,2.690644,2.496825,2.425982,2.364730,2.580850,2.493915,2.497143,2.495098,2.469735,2.449140,2.370188,2.505338,2.678074,2.451696,2.420868,2.562240,2.405976,2.471846,2.514664,2.622360,2.486064,2.499111,2.501750,2.498238,2.653744,2.608192,2.443015,2.558937,2.419409,2.457566,2.533080,2.501053
336,2.465531,2.563378,2.432741,2.370377,2.467127,2.544467,2.434306,2.493134,2.595426,2.443005,2.450407,2.691275,2.485861,2.528451,2.574507,2.728744,2.539287,2.704421,2.528396,2.569325,2.640344,2.466968,2.272999,2.398605,2.328965,2.457759,2.543884,2.514874,2.411168,2.396423,2.534801,2.544643,2.617812,2.487509,2.582229,2.381092,2.458491,2.372157,2.486188,2.492922
337,2.649831,2.393661,2.597199,2.434146,2.441227,2.581753,2.408307,2.401857,2.491189,2.543418,2.381236,2.546732,2.481622,2.503238,2.556735,2.720107,2.444128,2.394777,2.400639,2.539076,2.493800,2.510179,2.625808,2.583705,2.425873,2.394130,2.571272,2.627751,2.613611,2.680883,2.422631,2.581517,2.489469,2.392175,2.447657,2.473574,2.483514,2.405270,2.338084,2.528220
338,2.459273,2.457010,2.391476,2.759752,2.566507,2.591939,2.356252,2.412826,2.657523,2.431752,2.529122,2.590076,2.560322,2.467296,2.524107,2.664636,2.632112,2.371369,2.446461,2.235807,2.435419,2.607277,2.593420,2.588713,2.352843,2.662494,2.508345,2.384861,2.389288,2.470501,2.427134,2.405191,2.507727,2.542736,2.467250,2.511942,2.523597,2.519858,2.501765,2.494021
339,2.350059,2.436443,2.542859,2.377176,2.532490,2.649124,2.539495,2.493267,2.678217,2.575765,2.443551,2.506149,2.529524,2.527821,2.470600,2.652082,2.580445,2.502554,2.565252,2.465306,2.384999,2.485779,2.471818,2.440690,2.398359,2.558173,2.492174,2.517700,2.530628,2.536636,2.456184,2.468037,2.386625,2.422596,2.502855,2.541062,2.592364,2.529024,2.386566,2.479551
341,2.706603,2.507084,2.235050,2.300575,2.360762,2.554573,2.588594,2.345794,2.438144,2.444631,2.550817,2.453233,2.402416,2.612038,2.413773,2.649349,2.587998,2.413070,2.572476,2.517853,2.695149,2.449545,2.470227,2.534065,2.337008,2.413820,2.529664,2.331423,2.545458,2.629994,2.463145,2.548339,2.475732,2.487601,2.617576,2.577927,2.645354,2.588453,2.579635,2.425051
342,2.354819,2.565512,2.635968,2.485043,2.499248,2.622675,2.665347,2.508026,2.647194,2.515166,2.641726,2.469816,2.441467,2.500090,2.463142,2.348693,2.671136,2.496640,2.523699,2.597755,2.584801,2.545045,2.753097,2.383881,2.454338,2.336994,2.342445,2.436235,2.284782,2.499771,2.395596,2.532269,2.393148,2.382095,2.469786,2.517168,2.597431,2.554983,2.553059,2.329913
343,2.762573,2.549772,2.557685,2.436403,2.379462,2.430835,2.253021,2.553745,2.409229,2.576663,2.492419,2.647385,2.652196,2.452551,2.608618,2.466500,2.521581,2.584124,2.502692,2.490161,2.462482,2.463191,2.432735,2.620900,2.427715,2.685360,2.501764,2.493388,2.384590,2.560324,2.400963,2.513952,2.391318,2.477180,2.492707,2.465248,2.400786,2.596710,2.449508,2.451562
345,2.487859,2.575962,2.549459,2.465880,2.538095,2.439176,2.602508,2.641139,2.424772,2.521876,2.510199,2.598184,2.563946,2.623672,2.513411,2.695286,2.766216,2.422532,2.569922,2.243749,2.438250,2.544777,2.615735,2.452187,2.523686,2.417096,2.290437,2.448753,2.350061,2.301140,2.365148,2.473503,2.631535,2.513814,2.557480,2.382550,2.372883,2.688591,2.444638,2.433894
346,2.433806,2.532846,2.465871,2.517882,2.604645,2.726681,2.445442,2.780054,2.533328,2.536725,2.595730,2.580665,2.405617,2.417073,2.385015,2.667238,2.522544,2.646109,2.487564,2.430724,2.470025,2.499903,2.603096,2.495312,2.515653,2.418009,2.545251,2.419410,2.423989,2.259709,2.434005,2.580010,2.423208,2.414967,2.419064,2.547979,2.496454,2.499192,2.419360,2.399844
347,2.549886,2.501782,2.587156,2.582064,2.531357,2.758311,2.293736,2.487198,2.495702,2.573850,2.611089,2.421026,2.482886,2.645249,2.425098,2.597949,2.473969,2.338381,2.460075,2.414393,2.489507,2.477027,2.584637,2.448282,2.612597,2.577765,2.313845,2.465219,2.305697,2.447671,2.484384,2.521521,2.397188,2.599685,2.488576,2.497001,2.500761,2.482166,2.528393,2.546920
348,2.371130,2.493426,2.572422,2.324518,2.469956,2.529216,2.396615,2.568382,2.651849,2.448591,2.574955,2.456985,2.522008,2.465419,2.551846,2.520087,2.504604,2.336868,2.540385,2.625659,2.472157,2.436395,2.447604,2.456930,2.592213,2.361877,2.442943,2.370628,2.580818,2.512192,2.549377,2.666522,2.467848,2.543020,2.536852,2.609781,2.483208,2.561250,2.438715,2.544749
349,2.575256,2.443167,2.573635,2.696876,2.498643,2.334507,2.378247,2.543980,2.444722,2.568136,2.566793,2.326396,2.704199,2.321562,2.594818,2.734742,2.410834,2.405577,2.429059,2.404086,2.466362,2.575923,2.598530,2.584245,2.450817,2.519883,2.589054,2.583288,2.352819,2.554064,2.420586,2.374422,2.650819,2.446109,2.247500,2.380904,2.349933,2.507026,2.720346,2.672134
350,2.783671,2.550031,2.428339,2.451247,2.622373,2.597376,2.532130,2.459881,2.584491,2.523942,2.622652,2.455824,2.322183,2.551899,2.516929,2.552876,2.390632,2.321913,2.446790,2.586996,2.617395,2.570142,2.665055,2.390066,2.454183,2.440639,2.522047,2.458988,2.432229,2.557822,2.362551,2.341246,2.514953,2.501102,2.543907,2.367584,2.521761,2.535834,2.417135,2.483187
351,2.604602,2.536855,2.492424,2.571927,2.334786,2.653527,2.626826,2.469823,2.556035,2.584458,2.675601,2.649026,2.499762,2.457384,2.456195,2.609572,2.390383,2.297744,2.365581,2.496803,2.592667,2.498461,2.718965,2.399239,2.476652,2.529392,2.518407,2.388828,2.544856,2.590593,2.450397,2.413894,2.350860,2.483295,2.441535,2.595446,2.505984,2.389779,2.428400,2.353038
352,2.478893,2.440446,2.588212,2.448835,2.568996,2.440882,2.431309,2.533592,2.644505,2.524862,2.415130,2.529758,2.359821,2.595977,2.589040,2.552755,2.684731,2.420827,2.519516,2.422646,2.340318,2.466225,2.470083,2.474912,2.503789,2.527393,2.298846,2.599562,2.582568,2.628268,2.494302,2.493104,2.387030,2.453955,2.629797,2.435184,2.483784,2.662459,2.486011,2.391676
353,2.577250,2.927435,2.634119,2.426521,2.495621,2.594837,2.374002,2.432496,2.258906,2.542507,2.615697,2.560370,2.529240,2.659420,2.522451,2.503700,2.489881,2.452242,2.655804,2.467268,2.523533,2.404340,2.572742,2.514857,2.415912,2.648786,2.358233,2.535654,2.542579,2.394538,2.464367,2.439844,2.420686,2.244628,2.633285,2.433465,2.413751,2.343379,2.375029,2.600624
354,2.730860,2.553925,2.483961,2.444425,2.348223,2.389463,2.417097,2.312507,2.457287,2.584865,2.411499,2.397756,2.632269,2.724150,2.513413,2.344599,2.564226,2.568050,2.377795,2.477421,2.682414,2.437731,2.439473,2.521712,2.495215,2.420493,2.478415,2.516858,2.392410,2.669209,2.410460,2.574403,2.518984,2.507331,2.634147,2.476081,2.354644,2.655689,2.536900,2.543638
355,2.341680,2.573433,2.663053,2.691790,2.567693,2.607585,2.688541,2.346116,2.494713,2.428192,2.598540,2.532921,2.480921,2.447364,2.501785,2.439857,2.604393,2.610075,2.450953,2.414281,2.657204,2.383242,2.435676,2.428972,2.429541,2.469820,2.528645,2.528731,2.333831,2.442228,2.589990,2.436289,2.471528,2.551379,2.406574,2.449405,2.434722,2.572868,2.511909,2.453562
356,2.411712,2.485697,2.553758,2.532007,2.595166,2.583668,2.376353,2.299560,2.435050,2.686321,2.513125,2.517917,2.433089,2.456353,2.556524,2.472026,2.474037,2.454925,2.495393,2.553511,2.504192,2.431546,2.709820,2.417664,2.462886,2.568254,2.501561,2.527722,2.526375,2.554523,2.715322,2.389744,2.354711,2.482252,2.320721,2.671539,2.610592,2.391162,2.479793,2.493427
357,2.461439,2.597573,2.416892,2.641605,2.429880,2.476993,2.374535,2.432433,2.513248,2.470297,2.460841,2.421580,2.525900,2.346413,2.480716,2.385696,2.577166,2.675447,2.590723,2.542771,2.568638,2.494444,2.275389,2.507669,2.672330,2.519222,2.459919,2.487574,2.553473,2.499949,2.465995,2.514658,2.514361,2.564355,2.539320,2.653668,2.373767,2.492950,2.536712,2.483461
358,2.728779,2.532994,2.466426,2.498243,2.441251,2.461954,2.614944,2.483050,2.650345,2.557368,2.407204,2.467938,2.589746,2.537780,2.521576,2.578635,2.667071,2.503963,2.542653,2.457815,2.477419,2.458067,2.361011,2.368919,2.312181,2.406058,2.417854,2.507705,2.556689,2.400920,2.553735,2.603938,2.381415,2.534349,2.492350,2.490114,2.636257,2.393766,2.297403,2.640116
